Page URL,Image URL,Make,Model,Year of launch,Category,Rating,Price as new MSRP,Displacement cm3,Engine type,Engine details,Power PS,Power rpm,Torque Nm,Torque rpm,Top speed kmph,1/4 mil sec,0-100 km/h sec,60-140 km/h sec,Max RPM,Compression,Bore x stroke mm,Valves per cylinder,Fuel system,Fuel control,Ignition,Lubrication system,Cooling system,Gearbox,Transmission type final drive,Clutch,Driveline,Fuel consumption litres / 100 km,Greenhouse gases CO2 g/km,Emission details,Exhaust system,Frame type,Rake fork angle,Trail,Front suspension,Front wheel travel mm,Rear suspension,Rear wheel travel mm,Front tyre,Rear tyre,Front brakes,Front brakes diameter mm,Rear brakes,Rear brakes diameter mm,Wheels,Seat,Dry weight kg,Weight incl oil gas etc kg,Power/weight ratio HP/kgP,Seat height mm,Alternate seat height mm,Front percentage of weight,Rear percentage of weight,Overall height mm,Overall length mm,Overall width mm,Ground clearance mm,Wheelbase mm,Fuel capacity litres,Reserve fuel capacity litres,Oil capacity litres,Color options,Starter,Instruments,Electrical,Light,Carrying capacity,Factory warranty,Comments,Modifications compared to previous model
https://bikez.com/motorcycles/yamaha_yzf_r15_2017.php,https://bikez.com/pictures/yamaha/2017/yzf r15.jpg,Yamaha,Yamaha YZF R15,2017,Sport,Do you know this bike?Click here to rate it. We miss 2 votes to show the rating.,,149.8,,"Single cylinder, four-stroke",22.8,8500,15,7500,,,,,,10.4:1,57.0 x 58.7,,Carburettor,Single Overhead Cams (SOHC), T.C.I, wet sump,Liquid,6-speed,Chain, Wet Multiple-disc,,,,,, Delta box,26.0°,98 mm (3.9 inches),Telescopic Hydraulic,,"Ajustable, Hydraulic Shock Absorber",,90/80-17 ,130/70-17 ,Single disc,,Single disc,130,,,,136,,800,,,,"2,075","1,970","2,075",160,"1,345",12,,,"Black, white/red",Electric,," 12V, 3.5Ah (10H) battery.",,,,Sold in India.,
https://bikez.com/motorcycles/yamaha_yzf_r15_v_2020.php,https://bikez.com/pictures/yamaha/2020/yzf r15 v.jpg,Yamaha,Yamaha YZF R15 V,2020,Sport,Do you know this bike?Click here to rate it. We miss 2 votes to show the rating.,,155,,"Single cylinder, four-stroke",18.37,10000,14.1,8500,,,,,,10.6:1,58.0 x 58.7,,Injection,Single Overhead Cams (SOHC),TCI,Wet Sump,Liquid,6-speed,Chain,"Multiplate, wet",,,,,,Deltabox,,,Telescopic,,Linked Monocross,,80/80-17 ,140/70-17 ,Single disc,282,Single disc,220,,,,142,,815,,,,"1,135","1,990",725,170,"1,290",12,,1,"Racing Blue, Thunder Grey, Darknight, Black metallic",Electric,,,,,,Sold in Australia.,
https://bikez.com/motorcycles/yamaha_yzf_r15s_2017.php,https://bikez.com/pictures/yamaha/2017/yzf r15s.jpg,Yamaha,Yamaha YZF R15s,2017,Sport,Do you know this bike?Click here to rate it. We miss 2 votes to show the rating.,,149.8,,"Single cylinder, four-stroke",22.8,8500,15,7500,,,,,,10.4:1,57.0 x 58.7,4,Injection,Single Overhead Cams (SOHC), T.C.I,Wet sump,Liquid,6-speed,Chain, Wet Multiple-disc,,,,,, Delta box,26.0°,98 mm (3.9 inches),Telescopic Hydraulic,,Linked type monocross,,90/80-17 ,130/70-17 ,Single disc,,Single disc,130,5-spoke alloy wheels,,,134,,800,,,,"2,075","1,970","2,075",160,"1,345",12,,,"Blue/white, white/red, black/green",Electric,,"12V, 4.0AH (10H), sealed type",,,,Sold in India.,
https://bikez.com/motorcycles/yamaha_yzf-r_125_2010.php,https://bikez.com/pictures/yamaha/2010/yzf-r 125.jpg,Yamaha,Yamaha YZF-R 125,2010,Sport,67.6 out of 100. Show full rating and compare with other bikes,,124.66,,"Single cylinder, four-stroke",14.75,,12.24,,,,,,,11.2:1,52.0 x 58.6,,Injection,Single Overhead Cams (SOHC),TCI,Wet sump,Liquid,6-speed,Chain,"Wet, multiple-disc coil spring",,,,,,Steel Deltabox,,86 mm (3.4 inches),Telescopic forks,130,Swingarm (monocross),125,100/80-M17 ,130/70-M17 ,Single disc,292,Single disc,230,,,,138,,818,,,,970,"2,015",660,155,"1,355",13.8,,1.2,"Blue, black, red, white",Electric,,,,,,,
https://bikez.com/motorcycles/yamaha_yzf-r_125_2009.php,https://bikez.com/pictures/yamaha/2009/yzf-r 125.jpg,Yamaha,Yamaha YZF-R 125,2009,Sport,74.5 out of 100. Show full rating and compare with other bikes,,124.66,,"Single cylinder, four-stroke",14.75,9000,12.24,8000,,,,,,11.2:1,52.0 x 58.6,4,Injection,Single Overhead Cams (SOHC),TCI,Wet sump,Liquid,6-speed,Chain,"Wet, multiple-disc coil spring",,,,,,Steel Deltabox,,86 mm (3.4 inches),Telescopic forks,130,Swingarm (monocross),125,100/80-M17 ,130/70-M17 ,Single disc,292,Single disc,230,,,,138,,818,,,,970,"2,015",660,155,"1,355",13.8,,1.1,"Red, blue, black",Electric,,,,,,,
https://bikez.com/motorcycles/yamaha_yzf-r1_2020.php,https://bikez.com/pictures/yamaha/2020/yzf-r1.jpg,Yamaha,Yamaha YZF-R1,2020,Sport,Do you know this bike?Click here to rate it. We miss 2 votes to show the rating.,"US$ 17399.   Prices depend on country, taxes, accessories, etc.",998,Crossplane crankshaft technology. Titanium intake valves.,"In-line four, four-stroke",200,13500,112.4,11500,,,,,,13.0:1,79.0 x 50.9,4,Injection. Fuel Injection with YCC-T and YCC-I,Double Overhead Cams/Twin Cam (DOHC),TCI: Transistor Controlled Ignition,,Liquid,6-speed,Chain,Multiplate assist and slipper clutch,O-ring chain,6.92,160.5,,Titanium Exhaust,Aluminum Deltabox,24.0°,102 mm (4.0 inches),43mm KYB® inverted fork; fully adjustable,119,"KYB® piggyback shock, 4-way adjustable",119,120/70-ZR17 ,190/55-ZR17 ,Double disc. ABS. Hydraulic. Four-piston calipers. ,320,Single disc. ABS. ,220,,,,203.2,,856,,,,"1,151","2,055",691,,"1,405",17.03,,3.9,"Yamaha Blue, Rapid Red",Electric,,,,,1 Year Limited Factory Warranty,,"New electronic systems boost rider confidence and control, while the revised engine, updated suspension and brakes, and improved aerodynamics complete the package."
https://bikez.com/motorcycles/yamaha_yzf-r1_2019.php,https://bikez.com/pictures/yamaha/2019/yzf-r1.jpg,Yamaha,Yamaha YZF-R1,2019,Sport,Do you know this bike?Click here to rate it. We miss 1 vote to show the rating.,,998,Crossplane crankshaft technology. Titanium intake valves.,"In-line four, four-stroke",200,13500,112.4,11500,,,,,,13.0:1,79.0 x 50.9,4,Injection. Fuel Injection with YCC-T and YCC-I,Double Overhead Cams/Twin Cam (DOHC),TCI: Transistor Controlled Ignition,,Liquid,6-speed,Chain,Multiplate assist and slipper clutch,O-ring chain,6.92,160.5,,Titanium Exhaust,Aluminum Deltabox,24.0°,102 mm (4.0 inches),43mm KYB® inverted fork; fully adjustable,119,"KYB® piggyback shock, 4-way adjustable",119,120/70-ZR17 ,190/55-ZR17 ,Double disc. ABS. Hydraulic. Four-piston calipers. ,320,Single disc. ABS. ,220,,,,200,,856,,,,"1,151","2,055",691,,"1,405",17.03,,3.9,"Yamaha Blue, Rapid Red",Electric,,,,,1 Year Limited Factory Warranty,"Traction Control, Slide Control, Wheel Lift Control, Quickshifter, Launch Control, ABS, Unified Braking System.",
https://bikez.com/motorcycles/yamaha_yzf-r1_2018.php,https://bikez.com/pictures/yamaha/2018/yzf-r1.jpg,Yamaha,Yamaha YZF-R1,2018,Sport,62.6 out of 100. Show full rating and compare with other bikes,"US$ 16699.   Prices depend on country, taxes, accessories, etc.",998,Crossplane crankshaft technology. Titanium intake valves.,"In-line four, four-stroke",200,13500,112.4,11500,,,,,,13.0:1,79.0 x 50.9,4,Injection. Fuel Injection with YCC-T and YCC-I,Double Overhead Cams/Twin Cam (DOHC),TCI: Transistor Controlled Ignition,,Liquid,6-speed,Chain,Multiplate assist and slipper clutch,O-ring chain,7.2,167,,Titanium Exhaust,Aluminum Deltabox,24.0°,102 mm (4.0 inches),43mm KYB® inverted fork; fully adjustable,119,"KYB® piggyback shock, 4-way adjustable",119,120/70-ZR17 ,190/55-ZR17 ,Double disc. ABS. Hydraulic. Four-piston calipers. ,320,Single disc. ABS. ,220,,,,200,,856,,,,"1,151","2,055",691,,"1,405",17.03,,3.9,"Raven, Team Yamaha Blue",Electric,,,,,1 Year Limited Factory Warranty,"Traction Control, Slide Control, Wheel Lift Control, Quickshifter, Launch Control, ABS, Unified Braking System.",
https://bikez.com/motorcycles/yamaha_yzf-r1_2017.php,https://bikez.com/pictures/yamaha/2017/yzf-r1.jpg,Yamaha,Yamaha YZF-R1,2017,Sport,64.1 out of 100. Show full rating and compare with other bikes,,998,Crossplane crankshaft technology. Titanium intake valves.,"In-line four, four-stroke",200,13500,112.4,11500,,,,,,13.0:1,79.0 x 50.9,4,Injection. Fuel Injection with YCC-T and YCC-I,Double Overhead Cams/Twin Cam (DOHC),TCI: Transistor Controlled Ignition,,Liquid,6-speed,Chain,Multiplate slipper clutch,O-ring chain,7.2,167,,Titanium Exhaust,,24.0°,102 mm (4.0 inches),"Telescopic forks, Ø 43 mm",119,"Swingarm, (link suspension)",119,120/70-ZR17 ,190/55-ZR17 ,Double disc. ABS. Hydraulic. Four-piston calipers. ,320,Single disc. ABS. ,220,,,,199,,856,,,,"1,151","2,055",691,,"1,405",17.03,,3.9,"Tech Black, Race Blu",Electric,,,,,1 Year Limited Factory Warranty,"Traction Control, Slide Control, Wheel Lift Control, Quickshifter, Launch Control, ABS, Unified Braking System.",
https://bikez.com/motorcycles/yamaha_yzf-r1_2016.php,https://bikez.com/pictures/yamaha/2016/yzf-r1.jpg,Yamaha,Yamaha YZF-R1,2016,Sport,72.8 out of 100. Show full rating and compare with other bikes,"US$ 16490. Euro 18495.  Prices depend on country, taxes, accessories, etc.",998,Crossplane crankshaft technology. Titanium intake valves.,"In-line four, four-stroke",200,13500,112.4,11500,,,,,,13.0:1,79.0 x 50.9,4,Injection. Fuel Injection with YCC-T and YCC-I,Double Overhead Cams/Twin Cam (DOHC),TCI: Transistor Controlled Ignition,,Liquid,6-speed,Chain,Multiplate slipper clutch,O-ring chain,6.92,160.5,,Titanium Exhaust,,24.0°,102 mm (4.0 inches),43mm KYB  inverted fork,119,"KYB  Single shock w/piggyback reservoir, 4-way adjustable",119,120/70-ZR17 ,190/55-ZR17 ,Double disc. ABS. Hydraulic. Four-piston calipers. ,320,Single disc. ABS. ,220,,,,199.1,,856,,,,"1,151","2,055",691,,"1,405",17.03,,3.9,"60th Anniversary Yellow, Team Yamaha Blue/Matte Silver, Matte Gray",Electric,,,,,1 Year Limited Factory Warranty,"Traction Control, Slide Control, Wheel Lift Control, Quickshifter, Launch Control, ABS, Unified Braking System.",
https://bikez.com/motorcycles/yamaha_yzf-r1_2015.php,https://bikez.com/pictures/yamaha/2015/yzf-r1.jpg,Yamaha,Yamaha YZF-R1,2015,Sport,74.4 out of 100. Show full rating and compare with other bikes,"US$ 16490.   Prices depend on country, taxes, accessories, etc.",998,Crossplane crankshaft technology. Titanium intake valves.,"In-line four, four-stroke",,,,,,,,,,13.0:1,79.0 x 50.9,4,Injection. Fuel Injection with YCC-T and YCC-I,Double Overhead Cams/Twin Cam (DOHC),TCI: Transistor Controlled Ignition,,Liquid,6-speed,Chain,Multiplate slipper clutch,O-ring chain,6.92,160.5,,,,24.0°,102 mm (4.0 inches),43mm KYB  inverted fork,119,"KYB  Single shock w/piggyback reservoir, 4-way adjustable",119,120/70-ZR17 ,190/55-ZR17 ,Double disc. ABS. Hydraulic. Four-piston calipers. ,320,Single disc. ABS. ,220,,,,199.1,,856,,,,"1,151","2,055",691,,"1,405",17.03,,,"Raven, Team Yamaha Blue/Matte Silver,
Rapid Red/Pearl White",Electric,,,,,1 Year Limited Factory Warranty,Seven-level Traction Control System.,
https://bikez.com/motorcycles/yamaha_yzf-r1_2014.php,https://bikez.com/pictures/yamaha/2014/yzf-r1.jpg,Yamaha,Yamaha YZF-R1,2014,Sport,76.5 out of 100. Show full rating and compare with other bikes,,998,Crossplane crankshaft technology. Titanium intake valves.,"In-line four, four-stroke",,,,,,,,,,12.7:1,78.0 x 52.2,4,Injection. Fuel Injection with YCC-T and YCC-I,Double Overhead Cams/Twin Cam (DOHC),TCI: Transistor Controlled Ignition,,Liquid,6-speed,Chain,Multiplate slipper clutch,#530 O-ring chain,7.13,165.4,,,,24.0°,102 mm (4.0 inches),43mm inverted fork,119,Single shock w/piggyback reservoir,119,120/70-ZR17 ,190/55-ZR17 ,Double disc. Six-piston calipers. Radially mounted. ,310,Single disc. Single-piston caliper. ,220,,,,205.9,,836,,,,"1,130","2,070",714,,"1,415",18.17,,,"Team Yamaha Blue/White, Matte Gray, Rapid Red/Raven",Electric,,,,,1 Year (Limited Factory Warranty),Seven-level Traction Control System.,
https://bikez.com/motorcycles/yamaha_yzf-r1_2013.php,https://bikez.com/pictures/yamaha/2013/yzf-r1.jpg,Yamaha,Yamaha YZF-R1,2013,Sport,72.1 out of 100. Show full rating and compare with other bikes,"US$ 14490.   Prices depend on country, taxes, accessories, etc.",998,Titanium intake valves,"In-line four, four-stroke",,,,,,,,,,12.7:1,78.0 x 52.2,4,Injection. Fuel Injection with YCC-T and YCC-I,Double Overhead Cams/Twin Cam (DOHC),TCI: Transistor Controlled Ignition,,Liquid,6-speed,Chain,,#530 O-ring chain,7.13,165.4,,,,24.0°,102 mm (4.0 inches),43mm inverted fork,119,Single shock w/piggyback reservoir,102,120/70-ZR17 ,190/55-ZR17 ,Double disc. Six-piston calipers. Radially mounted. ,310,Single disc. Single-piston caliper. ,220,,,,205.9,,836,,,,"1,130","2,070",714,,"1,415",18.17,,,"Team Yamaha Blue/White, Matte Gray, Rapid Red/Raven",Electric,,,,,1 Year (Limited Factory Warranty),,
https://bikez.com/motorcycles/yamaha_yzf-r1_2012.php,https://bikez.com/pictures/yamaha/2012/yzf-r1.jpg,Yamaha,Yamaha YZF-R1,2012,Sport,75.1 out of 100. Show full rating and compare with other bikes,"US$ 13990.   Prices depend on country, taxes, accessories, etc.",998,Titanium intake valves,"In-line four, four-stroke",,,,,,,,,,12.7:1,78.0 x 52.2,4,Injection. Fuel Injection with YCC-T and YCC-I,Double Overhead Cams/Twin Cam (DOHC),TCI: Transistor Controlled Ignition,,Liquid,6-speed,Chain,Slipper-type back torque-limiting clutch,#530 O-ring chain,7.13,165.4,,,,24.0°,102 mm (4.0 inches),43mm inverted fork,119,Single shock w/piggyback reservoir,102,120/70-ZR17 ,190/55-ZR17 ,Double disc,310,Single disc,220,,,,205.9,,833,,,,"1,130","2,070",714,,"1,415",18.17,,,"Pearl White/Rapid Red, Pearl White/Candy Red, Raven black, Team Yamaha Blue/White",Electric,,,,,1 Year (Limited Factory Warranty),,
https://bikez.com/motorcycles/yamaha_yzf-r1_2011.php,https://bikez.com/pictures/yamaha/2011/yzf-r1.jpg,Yamaha,Yamaha YZF-R1,2011,Sport,73.1 out of 100. Show full rating and compare with other bikes,"US$ 13790. Euro 15495.  Prices depend on country, taxes, accessories, etc.",998,Titanium intake valves,"In-line four, four-stroke",179.56,12500,115,10000,,,,,,12.7:1,78.0 x 52.2,4,Injection. Fuel Injection with YCC-T and YCC-I,Double Overhead Cams/Twin Cam (DOHC),TCI: Transistor Controlled Ignition,Wet sump,Liquid,6-speed,Chain,"Wet, multiple-disc coil spring",#530 O-ring chain,7.13,165.4,,,Aluminium Deltabox,24.0°,102 mm (4.0 inches),43mm inverted fork,119,Single shock w/piggyback reservoir,119,120/70-ZR17 ,190/55-ZR17 ,Double disc,310,Single disc,220,,,,205.9,,833,,,,"1,130","2,070",714,,"1,415",18.17,,3.7,"Candy Red/Raven, Raven, Team Yamaha Blue/White",Electric,,,,,1 Year Limited Factory Warranty,,
https://bikez.com/motorcycles/yamaha_yzf-r1_2010.php,https://bikez.com/pictures/yamaha/2010/yzf-r1.jpg,Yamaha,Yamaha YZF-R1,2010,Sport,70.8 out of 100. Show full rating and compare with other bikes,"US$ 13290.   Prices depend on country, taxes, accessories, etc.",998,,"In-line four, four-stroke",,,,,,,,,,12.7:1,78.0 x 52.2,4,Injection. Fuel Injection with YCC-T and YCC-I,Double Overhead Cams/Twin Cam (DOHC),TCI: Transistor Controlled Ignition,,Liquid,6-speed,Chain,,,7.12,165.2,,,,24.0°,102 mm (4.0 inches),43mm inverted fork,119,Single shock w/piggyback reservoir,102,120/70-ZR17 ,190/55-ZR17 ,Double disc,310,Single disc,220,,,,205.9,,833,,,,"1,130","2,060",714,,"1,415",18.16,,,"Raven, Team Yamaha Blue/White, Pearl White",Electric,,,,,,"The YZF-R1 is the only production motorcycle with a crossplane crankshaft. Crossplane technology, first pioneered in MotoGP® racing with the M1, puts each piston 90° from the next, with an uneven firing interval of 270°- 180°- 90°- 180°. This uneven order lets power build more smoothly.",
https://bikez.com/motorcycles/yamaha_yzf-r1_2009.php,https://bikez.com/pictures/yamaha/2009/yzf-r1.jpg,Yamaha,Yamaha YZF-R1,2009,Sport,71.3 out of 100. Show full rating and compare with other bikes,"US$ 12490.   Prices depend on country, taxes, accessories, etc.",998,,"In-line four, four-stroke",,,,,,,,,,12.7:1,78.0 x 52.2,4,Injection. Fuel Injection with YCC-T and YCC-I,Double Overhead Cams/Twin Cam (DOHC),TCI: Transistor Controlled Ignition,,Liquid,6-speed,Chain,,,,,,,,24.0°,102 mm (4.0 inches),43mm inverted fork,119,Single shock w/piggyback reservoir,51,120/70-ZR17 ,190/55-ZR17 ,Double disc,310,Single disc,220,,,,205.9,,833,,,,"1,130","2,060",714,,"1,415",18.16,,,"Raven/Candy Red, Pearl White/Rapid Red, Cadmium Yellow, Team Yamaha Blue/White",Electric,,,,,,,
https://bikez.com/motorcycles/yamaha_yzf-r1_2008.php,https://bikez.com/pictures/yamaha/2008/yzf-r1.jpg,Yamaha,Yamaha YZF-R1,2008,Sport,71.9 out of 100. Show full rating and compare with other bikes,"US$ 11699.   Prices depend on country, taxes, accessories, etc.",998,,"In-line four, four-stroke",,,,,,,,,,12.7:1,77.0 x 53.6,4,Injection. Fuel Injection with YCC-T and YCC-I,Double Overhead Cams/Twin Cam (DOHC),TCI,,Liquid,6-speed,Chain,,,,,,,,24.0°,102 mm (4.0 inches),43mm inverted fork,119,Single shock w/piggyback reservoir,102,120/70-ZR17 ,190/50-ZR17 ,Double disc,310,Single disc,220,,,176.9,,,836,,,,"1,110","2,060",719,,"1,415",17.97,,,"Blue/white, raven, candy red",,,,,,,,
https://bikez.com/motorcycles/yamaha_yzf-r1_2007.php,https://bikez.com/pictures/yamaha/2007/yzf-r1.jpg,Yamaha,Yamaha YZF-R1,2007,Sport,75.4 out of 100. Show full rating and compare with other bikes,"US$ 11599.   Prices depend on country, taxes, accessories, etc.",998,,"In-line four, four-stroke",,,,,,,,,,12.7:1,77.0 x 53.6,,Injection.  Fuel Injection with YCC-T and YCC-I,Double Overhead Cams/Twin Cam (DOHC),Digital TCI,,Liquid,6-speed,Chain,,,,,,,,24.0°,102 mm (4.0 inches),"43mm inverted telescopic fork w/adjustable preload, compression damping, rebound damping",119,Single shock w/piggyback reservoir,130,120/70-ZR17 ,190/50-ZR17 ,Double disc,310,Single disc,220,,,176.9,,,836,,,,"1,110","2,060",719,,"1,415",17.97,,,,,,,,,,,
https://bikez.com/motorcycles/yamaha_yzf-r1_2006.php,https://bikez.com/pictures/yamaha/2006/yzf-r1.jpg,Yamaha,Yamaha YZF-R1,2006,Sport,77.1 out of 100. Show full rating and compare with other bikes,,998,,"Twin, four-stroke",172.58,12500,106.6,10900,,,,,,12.4:1,77.0 x 53.6,10,Injection,Double Overhead Cams/Twin Cam (DOHC),TCI (digital),Wet Sump,Liquid,5-speed,Chain,"Wet, multiple-disc",,,,,,,,,"Telescopic forks, Ã˜ 43mm",,Swingarm (Link suspension),,120/70-ZR17 ,190/50-ZR17 ,Double disc,320,Single disc,220,,,173,,0.9976,835,,,,"1,105","2,085",720,135,"1,415",18,,,,Electric,,,,,,,
https://bikez.com/motorcycles/yamaha_yzf-r1_2005.php,https://bikez.com/pictures/yamaha/2005/yzf-r1.jpg,Yamaha,Yamaha YZF-R1,2005,Sport,77.7 out of 100. Show full rating and compare with other bikes,"US$ 10699.   Prices depend on country, taxes, accessories, etc.",998,,"In-line four, four-stroke",180,12500,,,,,,,,12.4:1,77.0 x 53.6,5,Injection,Double Overhead Cams/Twin Cam (DOHC),,,Liquid,6-speed,Chain,,,,,,,,24.0°,,"43mm inverted telescopic fork w/adjustable preload, compression and rebound damping; 4.7´ travel",,"Single shock w/piggyback reservoir and adjustable preload, compression and rebound damping; 5.1´ travel",,120/70-ZR17 ,180/55-ZR17 ,Double disc,320,Single disc,220,,,,,,833,,,,,"2,065",,,"1,394",18.35,,,Team Yamaha Blue/White; Liquid Silver/Cerulean Silver; Shift Red,,,,,,,,
https://bikez.com/motorcycles/yamaha_yzf-r1_2004.php,https://bikez.com/pictures/yamaha/2004/yzf-r1.jpg,Yamaha,Yamaha YZF-R1,2004,Sport,80.3 out of 100. Show full rating and compare with other bikes,,998,,"In-line four, four-stroke",180,10500,110.1,10500,,,,,,12.3:1,77.0 x 53.6,5,Injection,Double Overhead Cams/Twin Cam (DOHC),,,Liquid,6-speed,Chain,,,,,,,,,,"Telescopic fork, diameter 43mm",120,Swingarm (Link suspension),135,120/70-ZR17 ,190/50-ZR17 ,Double disc,320,Single disc,220,,,172,,1.0465,835,,,,"1,105","2,065",720,135,"1,395",,,,"Lava red, Mistral grey, Yamaha blue",,,,,,,,
https://bikez.com/motorcycles/yamaha_yzf-r1_2003.php,https://bikez.com/pictures/yamaha/2003/yzf-r1.jpg,Yamaha,Yamaha YZF-R1,2003,Sport,80.5 out of 100. Show full rating and compare with other bikes,,998,,"In-line four, four-stroke",150,10500,105,8500,,,,,,,,,,Double Overhead Cams/Twin Cam (DOHC),,,,,,,,,,,,,,,,,,,,,,,,,,,174,,0.8621,815,,,,,,,,"1,395",17,,,"Red/White, Blue/White, Silver",,,,,,,,
https://bikez.com/motorcycles/yamaha_yzf-r1_2001.php,https://bikez.com/pictures/yamaha/2001/yzf-r1.jpg,Yamaha,Yamaha YZF-R1,2001,Sport,77.1 out of 100. Show full rating and compare with other bikes,,998,,"In-line four, four-stroke",150,10000,108,8500,270,,,,,,74.0 x 58.0,5,Carburettor,,,,Liquid,6-speed,Chain,,,,,,,,,,,135,,130,120/70-ZR17 ,190/50-ZR17 ,Dual disc,298,Single disc,245,,,175,,0.8571,820,,,,,,,,"1,395",18,,,,Electric,,,,,,,
https://bikez.com/motorcycles/yamaha_yzf-r1_2000.php,https://bikez.com/pictures/yamaha/2000/yzf-r1.jpg,Yamaha,Yamaha YZF-R1,2000,Sport,76.3 out of 100. Show full rating and compare with other bikes,,998,,"In-line four, four-stroke",150,10000,108,8500,280,,,,,,,,,,,,Liquid,6-speed,Chain,,,,,,,,,,,,,,,,Dual disc,,Single disc,,,,175,,0.8571,815,,,,,,,,"1,395",18,,,"Red/white, blue",Electric,,,,,,,
https://bikez.com/motorcycles/yamaha_yzf-r1_1999.php,https://bikez.com/pictures/yamaha/1999/yzf-r1.jpg,Yamaha,Yamaha YZF-R1,1999,Sport,74.7 out of 100. Show full rating and compare with other bikes,,998,,"In-line four, four-stroke",150,10000,108,8500,269,,3.1,6.9,,11.8:1,74.0 x 58.0,5,,,,,Liquid,6-speed,Chain,,,0.63,14.6,,,,,,,135,,130,120/70-ZR17 ,190/50-ZR17 ,Dual disc,298,Single disc,245,,,,205,,820,,49.8,,,,,,"1,395",18,,,,Electric,,,,,,,
https://bikez.com/motorcycles/yamaha_yzf-r1_10h_anniversary_2008.php,https://bikez.com/pictures/yamaha/2008/yzf-r1 10h anniversary.jpg,Yamaha,Yamaha YZF-R1 10h Anniversary,2008,Sport,73.4 out of 100. Show full rating and compare with other bikes,,998,,"In-line four, four-stroke",,,,,,,,,,,77.0 x 53.6,4,Injection. Fuel Injection with YCC-T and YCC-I,Double Overhead Cams/Twin Cam (DOHC),TCI,,Liquid,6-speed,,,,,,,,,24.0°,102 mm (4.0 inches),43mm inverted fork,119,Single shock w/piggyback reservoir,102,120/70-ZR17 ,190/50-ZR17 ,Double disc,310,Single disc,220,,,176.9,,,836,,,,"1,110","2,060",,,"1,415",17.97,,,,Electric,,,,,,Limited edition of 500 units to celebrate the 10th anniversary of the R1.,
https://bikez.com/motorcycles/yamaha_yzf-r1_60th_anniversary_2017.php,https://bikez.com/pictures/yamaha/2017/yzf-r1 60th anniversary.jpg,Yamaha,Yamaha YZF-R1 60th Anniversary,2017,Sport,69.8 out of 100. Show full rating and compare with other bikes,,998,Crossplane crankshaft technology. Titanium intake valves.,"In-line four, four-stroke",200,13500,112.4,11500,,,,,,13.0:1,79.0 x 50.9,4,Injection. Fuel Injection with YCC-T and YCC-I,Double Overhead Cams/Twin Cam (DOHC),TCI: Transistor Controlled Ignition,,Liquid,6-speed,Chain,Multiplate slipper clutch,O-ring chain,6.92,160.5,,Titanium Exhaust,Aluminium Deltabox,24.0°,102 mm (4.0 inches),"Telescopic forks, Ø 43 mm",119,"Swingarm, (link suspension)",119,120/70-ZR17 ,190/55-ZR17 ,Double disc. ABS. Hydraulic. Four-piston calipers. ,320,Single disc. ABS. ,220,Magnesium wheels,,,199,,856,,,,"1,151","2,055",691,,"1,405",17.03,,3.9,Yellow/black,Electric,,,,,1 Year Limited Factory Warranty,"Traction Control, Slide Control, Wheel Lift Control, Quickshifter, Launch Control, ABS, Unified Braking System, 6-axis IMU with Gyro/G sensors for 3D motion data.",
https://bikez.com/motorcycles/yamaha_yzf-r1_60th_anniversary_2016.php,https://bikez.com/pictures/yamaha/2016/yzf-r1 60th anniversary.jpg,Yamaha,Yamaha YZF-R1 60th Anniversary,2016,Sport,70.8 out of 100. Show full rating and compare with other bikes,,998,Crossplane crankshaft technology. Titanium intake valves.,"In-line four, four-stroke",200,13500,112.4,11500,,,,,,13.0:1,79.0 x 50.9,4,Injection. Fuel Injection with YCC-T and YCC-I,Double Overhead Cams/Twin Cam (DOHC),TCI: Transistor Controlled Ignition,,Liquid,6-speed,Chain,Multiplate slipper clutch,O-ring chain,6.92,160.5,,Titanium Exhaust,,24.0°,102 mm (4.0 inches),43mm KYB  inverted fork,119,"KYB  Single shock w/piggyback reservoir, 4-way adjustable",119,120/70-ZR17 ,190/55-ZR17 ,Double disc. ABS. Hydraulic. Four-piston calipers. ,320,Single disc. ABS. ,220,Magnesium wheels,,,199,,856,,,,"1,151","2,055",691,,"1,405",17.03,,3.9,60th Anniversary Yellow,Electric,,,,,1 Year Limited Factory Warranty,"Traction Control, Slide Control, Wheel Lift Control, Quickshifter, Launch Control, ABS, Unified Braking System, 6-axis IMU with Gyro/G sensors for 3D motion data.",
https://bikez.com/motorcycles/yamaha_yzf-r1_le_2011.php,https://bikez.com/pictures/yamaha/2011/yzf-r1 le.jpg,Yamaha,Yamaha YZF-R1 LE,2011,Sport,75 out of 100. Show full rating and compare with other bikes,"US$ 14500.   Prices depend on country, taxes, accessories, etc.",998,Titanium intake valves,"In-line four, four-stroke",179.56,12500,115,10000,,,,,,12.7:1,78.0 x 52.2,4,Injection. Fuel Injection with YCC-T and YCC-I,Double Overhead Cams/Twin Cam (DOHC),TCI: Transistor Controlled Ignition,Wet sump,Liquid,6-speed,Chain,"Wet, multiple-disc coil spring",#530 O-ring chain,7.13,165.4,Three-way catalyst technology,,Aluminium Deltabox,24.0°,102 mm (4.0 inches),43mm inverted fork,119,"Single shock w/piggyback reservoir, 4-way adjustable",119,120/70-ZR17 ,190/55-ZR17 ,Double disc. Radial-mount forged 6-piston calipers,310,Single disc,220,,,,205.9,,833,,,,"1,130","2,070",714,,"1,415",18.17,,3.7,Fiat Yamaha Team Graphics in blue/red/white.,,,,,,1 Year Limited Factory Warranty,,
